"nama_lengkap","gender","age","length_service","absent_hour","distribution_centers_id","distribution_centers_name","latitude","longitude","jumlah_produk"
"Joyce Steve","M","48.69864812","5.431143371","43.80520345",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Jurado Clara","F","40.55575182","4.322043354","34.84350558",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kearney Evelyn","F","23.80462699","4.576617393","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Keiser Brandon","M","40.07484949","5.308711866","68.88108698",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kelleher Latonya","F","45.08977998","6.959476071","75.08140597",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kelley David","M","45.58167384","6.644151946","44.21056474",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kelly Brian","M","43.56667402","5.387850381","67.07774081",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kennedy Lynn","F","33.63752018","3.505359055","52.1428221",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kent Laura","F","20.87296633","4.27762001","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kephart Gerald","M","52.59734399","3.310841682","87.74753792",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kimura Odell","F","57.99956407","4.247115445","159.590101",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kirk Robin","F","57.84135126","5.909035647","147.2124631",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kittredge Thomas","M","52.24880128","5.486943859","125.0896115",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Knight Anna","F","60.14138582","4.026542663","173.3840876",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Knowles Angela","F","35.78812499","5.581376496","17.34012674",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Koehn Luisa","F","32.63432352","6.7523448","25.17531529",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Koonce John","M","44.14289036","3.402640637","91.65799261",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kovar Brandon","M","31.67085052","5.146916847","29.59426704",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Krause Barbara","F","47.74418087","3.356829217","126.8713684",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Krause Elizabeth","F","68.47006705","6.002351663","205.9501501",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kroeger Michael","M","50.15866338","4.106556742","108.690275",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Kurland Cassandra","F","43.13890191","2.868471805","122.5801316",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Labrie Vicky","F","51.7865376","5.205942693","107.8343573",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Laine George","M","49.99753683","4.678723207","55.9204191",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Land Arthur","M","27.68623697","5.2922241","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Landry Richard","M","35.42181317","3.059434142","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lane David","M","66.58352737","6.015292281","205.3488185",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Larrick Blanche","F","41.57660105","6.395799169","68.15635985",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Larsen Christine","F","51.29860592","5.49331927","137.7023594",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Larson Virginia","F","39.74980433","4.180162015","70.57692472",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lavelle Angela","F","34.87266188","3.408487697","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lawrence John","M","48.49734987","3.583023774","94.99273238",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lawrence Sarah","F","28.34771702","3.818472151","9.119172997",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Leach Pete","M","44.73507371","4.32895248","10.30427143",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Ledezma Bryan","M","49.70939514","3.092943673","120.9393544",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lee Bertha","F","23.832422","4.90166282","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lee Jenny","F","35.36096731","5.090101665","32.01546378",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lee Samuel","M","44.01044677","5.846774971","44.66120025",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Leet Mary","F","35.23935423","4.243979796","11.80111559",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Legg Darlene","F","43.89117895","4.398569243","47.38065506",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lemire James","M","54.71057597","4.555337202","98.98940425",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Leonard James","M","37.72801116","3.621141838","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Leonard Mark","M","35.28640242","6.10132278","14.10243365",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Leroy Tina","F","40.9050098","6.442072268","75.26943529",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Leslie Carolina","F","28.79382472","2.404068612","40.73035801",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lesniak Rebecca","F","57.69941918","5.687674099","172.9136734",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lew Mark","M","49.89358711","3.846728609","101.2146338",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lindsay Francesca","F","37.85254868","3.490600869","21.50420554",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lindsey Gaynell","F","33.40667756","5.004043853","2.726732818",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Logan James","M","47.7864692","5.409125372","20.11226488",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Logan Paul","M","47.78719418","6.316784596","74.88918347",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Long Stephen","M","40.3808639","5.30999206","36.52549836",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lopez Clyde","M","24.82851909","3.37630104","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lopez Joshua","M","30.39395255","3.929399119","22.53976565",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lopez Joy","F","63.48192751","3.286228121","194.6530974",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lucas Virginia","F","29.73267346","6.774517724","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Luis Eric","M","35.00746016","5.021677923","57.22087762",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Luna Anne","F","40.26134537","4.310166174","42.55769204",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Lutes Tony","M","56.6689191","4.742245484","94.81227249",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Maas Kathleen","F","48.54415184","5.935359686","127.3140229",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Mack Estelle","F","38.44629078","5.117376863","15.18164895",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Maclean Helen","F","52.37311713","5.497609979","115.8629991",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Madison Pamela","F","39.32636903","2.467960727","61.12462991",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Mahoney Charles","M","52.98285431","4.202388917","91.86030172",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Maier Myrna","F","64.11340727","6.954374909","172.0298032",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Malone Frances","F","38.52431514","5.658518108","91.0938862",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Manning Marva","F","57.81482681","4.800442198","120.7659124",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Marcy Eric","M","39.65280091","8.063055588","23.66601708",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Marguez Quyen","F","36.7533558","5.168151577","38.48818071",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Markel Emma","F","59.94902282","0.62262149","109.0643048",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Markle Gerald","M","53.3392307","1.429669871","145.8923598",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Marquez John","M","32.37254157","5.684026823","12.96858134",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Marsh Iva","F","35.64697951","6.001180617","54.94422049",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Marshall Ruben","M","49.16356","26.783065","29.38999648",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Martin Angelo","M","53.63123432","7.026884387","132.9854723",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Martin Della","F","25.68493321","4.082490195","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Martin Michaela","F","44.24521906","0.840480646","66.31549844",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Martin Thomas","M","33.30656845","4.472463369","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Martin Todd","M","52.59339434","3.104397729","104.7956181",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Martinez Marie","F","27.69313569","5.067935815","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Martinez Steven","M","59.97885449","4.015115698","142.0576888",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Martinez Wanda","F","40.69580839","5.30138428","33.15362711",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Massey Christie","F","46.08440537","4.834791047","44.00185941",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Maultsby Alfonso","M","43.73346872","2.520573776","57.02027399",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"May Stephen","M","46.402052","5.94454074","124.4482058",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McAllister Greg","M","38.678832","20.678832","21.38553248",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McCane Charles","M","44.20371547","4.536146574","82.67531136",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McCarthy Christopher","M","40.85221625","2.990307421","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McCarty Joyce","F","36.30848645","7.125306432","44.01913346",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McClain Darlene","F","37.15617703","6.757735004","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McCreary Edward","M","58.13887986","3.945828132","126.4135346",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McDonald Sarah","F","37.61468758","4.245389396","37.80061875",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McDonnell Ann","F","27.76352666","6.566824623","17.69760966",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McGinnis James","M","37.39504651","2.62599951","29.27695073",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McGowan Richard","M","21.02922645","2.888395496","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McIntire Florence","F","41.31888205","3.724753788","91.4848544",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McKeon Raymond","M","52.10972541","5.676402333","110.9280661",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McLaughlin Lillian","F","49.13809168","4.173524723","121.8543559",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McLemore Robert","M","31.72996124","5.876274633","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McLeod Peter","M","34.69500346","5.558740939","17.52620808",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"McMurray Melanie","F","36.67060079","3.957343269","50.86532918",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Meade Kizzy","F","43.8823818","0.385159255","93.69859587",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Mercado Paula","F","43.78609762","4.979460988","52.44707807",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Merlino Peter","M","37.70650234","6.296673242","54.05440135",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Mielke John","M","34.90704297","4.800969519","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Miles Lorenza","F","36.96421892","3.56632012","68.97503971",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Miller Buddy","M","38.86463299","5.588966079","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Miller Dorothy","F","37.81261553","3.69665661","46.53490957",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Miller Marion","F","43.35996453","6.664525934","63.94372792",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Milliner Frank","M","36.7650002","5.330381926","44.38962651",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Miranda Sonya","F","37.39941933","5.385136819","19.82535074",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Mitchell Chara","F","42.15782985","6.172136053","90.80939852",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Mitchell Daniel","M","36.73271561","2.528923916","35.78949726",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Mitchell Josephine","F","30.30912963","2.495943272","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Mitchell Madeline","F","44.7117087","2.702364599","28.62568548",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Moffit Claire","F","36.81491448","6.383634885","38.80109681",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Moffit Mark","M","31.97953351","3.376802595","10.37357752",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Monroy Brandie","F","52.40907594","3.943557642","144.7349625",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Moore Andre","M","40.16296835","3.679943546","40.28762171",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Moore Eric","M","57.11984605","3.085178502","91.59036948",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Moore Jeremy","M","43.81230466","2.587690685","70.99283841",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Moore Keith","M","23.53923957","4.085299325","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
"Moore Rita","F","35.50993154","3.782557847","46.36382584",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834","2572"
